client_id,date,amount,payment_status
CL0038,2023-05-31,10425.509859977548,Paid
CL0038,2023-06-30,10425.509859977548,Paid
CL0038,2023-07-30,10425.509859977548,Paid
CL0038,2023-08-29,10425.509859977548,Paid
CL0038,2023-09-28,10425.509859977548,Paid
CL0038,2023-10-28,10425.509859977548,Paid
CL0038,2023-11-27,10425.509859977548,Paid
CL0038,2023-12-27,10425.509859977548,Paid
CL0038,2024-01-26,10425.509859977548,Paid
CL0038,2024-02-25,10425.509859977548,Paid
CL0038,2024-03-26,10425.509859977548,Paid
CL0038,2024-04-25,10425.509859977548,Missing
CL0038,2024-05-25,10425.509859977548,Paid
CL0038,2024-06-24,10425.509859977548,Missing
CL0038,2024-07-24,10425.509859977548,Paid
CL0038,2024-08-23,10425.509859977548,Paid
CL0038,2024-09-22,10425.509859977548,Paid
CL0038,2024-10-22,10425.509859977548,Paid
CL0038,2024-11-21,10425.509859977548,Paid
CL0038,2024-12-21,10425.509859977548,Paid
CL0038,2025-01-20,10425.509859977548,Paid
CL0038,2025-02-19,10425.509859977548,Missing
CL0038,2025-03-21,10425.509859977548,Paid
CL0038,2025-04-20,10425.509859977548,Paid
CL0038,2025-05-20,10425.509859977548,Paid
CL0038,2025-06-19,10425.509859977548,Paid
CL0038,2025-07-19,10425.509859977548,Paid
CL0038,2025-08-18,10425.509859977548,Paid
CL0038,2025-09-17,10425.509859977548,Paid
CL0038,2025-10-17,10425.509859977548,Paid
CL0038,2025-11-16,10425.509859977548,Paid
CL0039,2023-01-01,8462.894073314412,Paid
CL0039,2023-01-31,8462.894073314412,Paid
CL0039,2023-03-02,8462.894073314412,Paid
CL0039,2023-04-01,8462.894073314412,Paid
CL0039,2023-05-01,8462.894073314412,Paid
CL0039,2023-05-31,8462.894073314412,Paid
CL0039,2023-06-30,8462.894073314412,Paid
CL0039,2023-07-30,8462.894073314412,Paid
CL0039,2023-08-29,8462.894073314412,Paid
CL0039,2023-09-28,8462.894073314412,Paid
CL0039,2023-10-28,8462.894073314412,Missing
CL0039,2023-11-27,8462.894073314412,Paid
CL0039,2023-12-27,8462.894073314412,Paid
CL0039,2024-01-26,8462.894073314412,Paid
CL0039,2024-02-25,8462.894073314412,Missing
CL0039,2024-03-26,8462.894073314412,Paid
CL0039,2024-04-25,8462.894073314412,Paid
CL0039,2024-05-25,8462.894073314412,Paid
CL0039,2024-06-24,8462.894073314412,Paid
CL0039,2024-07-24,8462.894073314412,Paid
CL0039,2024-08-23,8462.894073314412,Paid
CL0039,2024-09-22,8462.894073314412,Missing
CL0039,2024-10-22,8462.894073314412,Missing
CL0039,2024-11-21,8462.894073314412,Paid
CL0039,2024-12-21,8462.894073314412,Missing
CL0039,2025-01-20,8462.894073314412,Paid
CL0039,2025-02-19,8462.894073314412,Paid
CL0039,2025-03-21,8462.894073314412,Paid
CL0039,2025-04-20,8462.894073314412,Paid
CL0039,2025-05-20,8462.894073314412,Paid
CL0039,2025-06-19,8462.894073314412,Paid
CL0039,2025-07-19,8462.894073314412,Paid
CL0039,2025-08-18,8462.894073314412,Missing
CL0039,2025-09-17,8462.894073314412,Paid
CL0039,2025-10-17,8462.894073314412,Paid
CL0039,2025-11-16,8462.894073314412,Paid
CL0040,2023-01-01,36332.99491451629,Paid
CL0040,2023-01-31,36332.99491451629,Missing
CL0040,2023-03-02,36332.99491451629,Missing
CL0040,2023-04-01,36332.99491451629,Paid
CL0040,2023-05-01,36332.99491451629,Paid
CL0040,2023-05-31,36332.99491451629,Paid
CL0040,2023-06-30,36332.99491451629,Paid
CL0040,2023-07-30,36332.99491451629,Paid
CL0040,2023-08-29,36332.99491451629,Paid
CL0040,2023-09-28,36332.99491451629,Paid
CL0040,2023-10-28,36332.99491451629,Paid
CL0040,2023-11-27,36332.99491451629,Paid
CL0040,2023-12-27,36332.99491451629,Paid
CL0040,2024-01-26,36332.99491451629,Paid
CL0040,2024-02-25,36332.99491451629,Paid
CL0040,2024-03-26,36332.99491451629,Paid
CL0040,2024-04-25,36332.99491451629,Paid
CL0040,2024-05-25,36332.99491451629,Paid
CL0040,2024-06-24,36332.99491451629,Missing
CL0040,2024-07-24,36332.99491451629,Paid
CL0040,2024-08-23,36332.99491451629,Paid
CL0040,2024-09-22,36332.99491451629,Paid
CL0040,2024-10-22,36332.99491451629,Paid
CL0040,2024-11-21,36332.99491451629,Paid
CL0040,2024-12-21,36332.99491451629,Missing
CL0040,2025-01-20,36332.99491451629,Paid
CL0040,2025-02-19,36332.99491451629,Paid
CL0040,2025-03-21,36332.99491451629,Paid
CL0040,2025-04-20,36332.99491451629,Paid
CL0040,2025-05-20,36332.99491451629,Paid
CL0040,2025-06-19,36332.99491451629,Paid
CL0040,2025-07-19,36332.99491451629,Missing
CL0040,2025-08-18,36332.99491451629,Paid
CL0040,2025-09-17,36332.99491451629,Paid
CL0040,2025-10-17,36332.99491451629,Paid
CL0040,2025-11-16,36332.99491451629,Missing
CL0041,2023-01-01,20294.373369562974,Paid
CL0041,2023-01-31,20294.373369562974,Paid
CL0041,2023-03-02,20294.373369562974,Paid
CL0041,2023-04-01,20294.373369562974,Missing
CL0041,2023-05-01,20294.373369562974,Missing
CL0041,2023-05-31,20294.373369562974,Paid
CL0041,2023-06-30,20294.373369562974,Paid
CL0041,2023-07-30,20294.373369562974,Paid
CL0041,2023-08-29,20294.373369562974,Missing
CL0041,2023-09-28,20294.373369562974,Paid
CL0041,2023-10-28,20294.373369562974,Paid
CL0041,2023-11-27,20294.373369562974,Paid
CL0041,2023-12-27,20294.373369562974,Paid
CL0041,2024-01-26,20294.373369562974,Paid
CL0041,2024-02-25,20294.373369562974,Missing
CL0041,2024-03-26,20294.373369562974,Paid
CL0041,2024-04-25,20294.373369562974,Paid
CL0041,2024-05-25,20294.373369562974,Paid
CL0041,2024-06-24,20294.373369562974,Paid
CL0041,2024-07-24,20294.373369562974,Paid
CL0041,2024-08-23,20294.373369562974,Missing
CL0041,2024-09-22,20294.373369562974,Paid
CL0041,2024-10-22,20294.373369562974,Missing
CL0041,2024-11-21,20294.373369562974,Paid
CL0041,2024-12-21,20294.373369562974,Paid
CL0041,2025-01-20,20294.373369562974,Paid
CL0041,2025-02-19,20294.373369562974,Paid
CL0041,2025-03-21,20294.373369562974,Paid
CL0041,2025-04-20,20294.373369562974,Paid
CL0041,2025-05-20,20294.373369562974,Paid
CL0041,2025-06-19,20294.373369562974,Paid
CL0041,2025-07-19,20294.373369562974,Paid
CL0041,2025-08-18,20294.373369562974,Paid
CL0041,2025-09-17,20294.373369562974,Paid
CL0041,2025-10-17,20294.373369562974,Paid
CL0041,2025-11-16,20294.373369562974,Paid
CL0042,2023-01-01,37614.50471879427,Paid
CL0042,2023-01-31,37614.50471879427,Paid
CL0042,2023-03-02,37614.50471879427,Paid
CL0042,2023-04-01,37614.50471879427,Paid
CL0042,2023-05-01,37614.50471879427,Paid
CL0042,2023-05-31,37614.50471879427,Paid
CL0042,2023-06-30,37614.50471879427,Paid
CL0042,2023-07-30,37614.50471879427,Paid
CL0042,2023-08-29,37614.50471879427,Paid
CL0042,2023-09-28,37614.50471879427,Paid
CL0042,2023-10-28,37614.50471879427,Paid
CL0042,2023-11-27,37614.50471879427,Paid
CL0042,2023-12-27,37614.50471879427,Paid
CL0042,2024-01-26,37614.50471879427,Missing
CL0042,2024-02-25,37614.50471879427,Paid
CL0042,2024-03-26,37614.50471879427,Paid
CL0042,2024-04-25,37614.50471879427,Paid
CL0042,2024-05-25,37614.50471879427,Paid
CL0042,2024-06-24,37614.50471879427,Paid
CL0042,2024-07-24,37614.50471879427,Paid
CL0042,2024-08-23,37614.50471879427,Paid
CL0042,2024-09-22,37614.50471879427,Missing
CL0042,2024-10-22,37614.50471879427,Paid
CL0042,2024-11-21,37614.50471879427,Paid
CL0042,2024-12-21,37614.50471879427,Paid
CL0042,2025-01-20,37614.50471879427,Missing
CL0042,2025-02-19,37614.50471879427,Missing
CL0042,2025-03-21,37614.50471879427,Missing
CL0042,2025-04-20,37614.50471879427,Paid
CL0042,2025-05-20,37614.50471879427,Paid
CL0042,2025-06-19,37614.50471879427,Paid
CL0042,2025-07-19,37614.50471879427,Paid
CL0042,2025-08-18,37614.50471879427,Paid
CL0042,2025-09-17,37614.50471879427,Missing
CL0042,2025-10-17,37614.50471879427,Paid
CL0042,2025-11-16,37614.50471879427,Paid
CL0043,2023-01-01,7941.035335952407,Paid
CL0043,2023-01-31,7941.035335952407,Paid
CL0043,2023-03-02,7941.035335952407,Paid
CL0043,2023-04-01,7941.035335952407,Paid
CL0043,2023-05-01,7941.035335952407,Paid
CL0043,2023-05-31,7941.035335952407,Paid
CL0043,2023-06-30,7941.035335952407,Paid
CL0043,2023-07-30,7941.035335952407,Paid
CL0043,2023-08-29,7941.035335952407,Paid
CL0043,2023-09-28,7941.035335952407,Paid
CL0043,2023-10-28,7941.035335952407,Paid
CL0043,2023-11-27,7941.035335952407,Paid
CL0043,2023-12-27,7941.035335952407,Paid
CL0043,2024-01-26,7941.035335952407,Paid
CL0043,2024-02-25,7941.035335952407,Paid
CL0043,2024-03-26,7941.035335952407,Missing
CL0043,2024-04-25,7941.035335952407,Paid
CL0043,2024-05-25,7941.035335952407,Missing
CL0043,2024-06-24,7941.035335952407,Paid
CL0043,2024-07-24,7941.035335952407,Paid
CL0043,2024-08-23,7941.035335952407,Paid
CL0043,2024-09-22,7941.035335952407,Paid
CL0043,2024-10-22,7941.035335952407,Paid
CL0043,2024-11-21,7941.035335952407,Paid
CL0043,2024-12-21,7941.035335952407,Paid
CL0043,2025-01-20,7941.035335952407,Paid
CL0043,2025-02-19,7941.035335952407,Paid
CL0043,2025-03-21,7941.035335952407,Paid
CL0043,2025-04-20,7941.035335952407,Paid
CL0043,2025-05-20,7941.035335952407,Paid
CL0043,2025-06-19,7941.035335952407,Paid
CL0043,2025-07-19,7941.035335952407,Paid
CL0043,2025-08-18,7941.035335952407,Missing
CL0043,2025-09-17,7941.035335952407,Paid
CL0043,2025-10-17,7941.035335952407,Paid
CL0043,2025-11-16,7941.035335952407,Paid
CL0044,2023-01-01,19188.065202377467,Paid
CL0044,2023-01-31,19188.065202377467,Paid
CL0044,2023-03-02,19188.065202377467,Paid
CL0044,2023-04-01,19188.065202377467,Paid
CL0044,2023-05-01,19188.065202377467,Paid
CL0044,2023-05-31,19188.065202377467,Missing
CL0044,2023-06-30,19188.065202377467,Paid
CL0044,2023-07-30,19188.065202377467,Paid
CL0044,2023-08-29,19188.065202377467,Paid
CL0044,2023-09-28,19188.065202377467,Paid
CL0044,2023-10-28,19188.065202377467,Paid
CL0044,2023-11-27,19188.065202377467,Paid
CL0044,2023-12-27,19188.065202377467,Missing
CL0044,2024-01-26,19188.065202377467,Paid
CL0044,2024-02-25,19188.065202377467,Paid
CL0044,2024-03-26,19188.065202377467,Paid
CL0044,2024-04-25,19188.065202377467,Paid
CL0044,2024-05-25,19188.065202377467,Paid
CL0044,2024-06-24,19188.065202377467,Paid
CL0044,2024-07-24,19188.065202377467,Paid
CL0044,2024-08-23,19188.065202377467,Paid
CL0044,2024-09-22,19188.065202377467,Paid
CL0044,2024-10-22,19188.065202377467,Paid
CL0044,2024-11-21,19188.065202377467,Paid
CL0044,2024-12-21,19188.065202377467,Paid
CL0044,2025-01-20,19188.065202377467,Paid
CL0044,2025-02-19,19188.065202377467,Paid
CL0044,2025-03-21,19188.065202377467,Paid
CL0044,2025-04-20,19188.065202377467,Missing
CL0044,2025-05-20,19188.065202377467,Paid
CL0044,2025-06-19,19188.065202377467,Paid
CL0044,2025-07-19,19188.065202377467,Paid
CL0044,2025-08-18,19188.065202377467,Paid
CL0044,2025-09-17,19188.065202377467,Paid
CL0044,2025-10-17,19188.065202377467,Paid
CL0044,2025-11-16,19188.065202377467,Paid
CL0045,2023-01-01,29277.10815689017,Missing
CL0045,2023-01-31,29277.10815689017,Paid
CL0045,2023-03-02,29277.10815689017,Paid
CL0045,2023-04-01,29277.10815689017,Paid
CL0045,2023-05-01,29277.10815689017,Paid
CL0045,2023-05-31,29277.10815689017,Paid
CL0045,2023-06-30,29277.10815689017,Paid
CL0045,2023-07-30,29277.10815689017,Paid
CL0045,2023-08-29,29277.10815689017,Paid
CL0045,2023-09-28,29277.10815689017,Missing
CL0045,2023-10-28,29277.10815689017,Paid
CL0045,2023-11-27,29277.10815689017,Paid
CL0045,2023-12-27,29277.10815689017,Paid
CL0045,2024-01-26,29277.10815689017,Paid
CL0045,2024-02-25,29277.10815689017,Missing
CL0045,2024-03-26,29277.10815689017,Paid
CL0045,2024-04-25,29277.10815689017,Paid
CL0045,2024-05-25,29277.10815689017,Paid
CL0045,2024-06-24,29277.10815689017,Paid
CL0045,2024-07-24,29277.10815689017,Paid
CL0045,2024-08-23,29277.10815689017,Paid
CL0045,2024-09-22,29277.10815689017,Paid
CL0045,2024-10-22,29277.10815689017,Paid
CL0045,2024-11-21,29277.10815689017,Paid
CL0045,2024-12-21,29277.10815689017,Paid
CL0045,2025-01-20,29277.10815689017,Paid
CL0045,2025-02-19,29277.10815689017,Missing
CL0045,2025-03-21,29277.10815689017,Paid
CL0045,2025-04-20,29277.10815689017,Paid
CL0045,2025-05-20,29277.10815689017,Paid
CL0045,2025-06-19,29277.10815689017,Paid
CL0045,2025-07-19,29277.10815689017,Paid
CL0045,2025-08-18,29277.10815689017,Paid
CL0045,2025-09-17,29277.10815689017,Paid
CL0045,2025-10-17,29277.10815689017,Paid
CL0045,2025-11-16,29277.10815689017,Missing
CL0046,2023-01-01,40582.54241775336,Paid
CL0046,2023-01-31,40582.54241775336,Missing
CL0046,2023-03-02,40582.54241775336,Paid
CL0046,2023-04-01,40582.54241775336,Paid
CL0046,2023-05-01,40582.54241775336,Paid
CL0046,2023-05-31,40582.54241775336,Paid
CL0046,2023-06-30,40582.54241775336,Paid
CL0046,2023-07-30,40582.54241775336,Paid
CL0046,2023-08-29,40582.54241775336,Missing
CL0046,2023-09-28,40582.54241775336,Paid
CL0046,2023-10-28,40582.54241775336,Paid
CL0046,2023-11-27,40582.54241775336,Paid
CL0046,2023-12-27,40582.54241775336,Paid
CL0046,2024-01-26,40582.54241775336,Paid
CL0046,2024-02-25,40582.54241775336,Missing
CL0046,2024-03-26,40582.54241775336,Paid
CL0046,2024-04-25,40582.54241775336,Paid
CL0046,2024-05-25,40582.54241775336,Paid
CL0046,2024-06-24,40582.54241775336,Paid
CL0046,2024-07-24,40582.54241775336,Paid
CL0046,2024-08-23,40582.54241775336,Paid
CL0046,2024-09-22,40582.54241775336,Paid
CL0046,2024-10-22,40582.54241775336,Paid
CL0046,2024-11-21,40582.54241775336,Paid
CL0046,2024-12-21,40582.54241775336,Paid
CL0046,2025-01-20,40582.54241775336,Paid
CL0046,2025-02-19,40582.54241775336,Paid
CL0046,2025-03-21,40582.54241775336,Paid
CL0046,2025-04-20,40582.54241775336,Paid
CL0046,2025-05-20,40582.54241775336,Paid
CL0046,2025-06-19,40582.54241775336,Paid
CL0046,2025-07-19,40582.54241775336,Paid
CL0046,2025-08-18,40582.54241775336,Paid
CL0046,2025-09-17,40582.54241775336,Missing
CL0046,2025-10-17,40582.54241775336,Paid
CL0046,2025-11-16,40582.54241775336,Paid
CL0047,2023-01-01,19343.862631943142,Paid
CL0047,2023-01-31,19343.862631943142,Paid
CL0047,2023-03-02,19343.862631943142,Paid
CL0047,2023-04-01,19343.862631943142,Missing
CL0047,2023-05-01,19343.862631943142,Paid
CL0047,2023-05-31,19343.862631943142,Paid
CL0047,2023-06-30,19343.862631943142,Paid
CL0047,2023-07-30,19343.862631943142,Paid
CL0047,2023-08-29,19343.862631943142,Paid
CL0047,2023-09-28,19343.862631943142,Missing
CL0047,2023-10-28,19343.862631943142,Paid
CL0047,2023-11-27,19343.862631943142,Paid
CL0047,2023-12-27,19343.862631943142,Paid
CL0047,2024-01-26,19343.862631943142,Paid
CL0047,2024-02-25,19343.862631943142,Paid
CL0047,2024-03-26,19343.862631943142,Paid
CL0047,2024-04-25,19343.862631943142,Paid
CL0047,2024-05-25,19343.862631943142,Missing
CL0047,2024-06-24,19343.862631943142,Missing
CL0047,2024-07-24,19343.862631943142,Paid
CL0047,2024-08-23,19343.862631943142,Paid
CL0047,2024-09-22,19343.862631943142,Paid
CL0047,2024-10-22,19343.862631943142,Paid
CL0047,2024-11-21,19343.862631943142,Paid
CL0047,2024-12-21,19343.862631943142,Missing
CL0047,2025-01-20,19343.862631943142,Missing
CL0047,2025-02-19,19343.862631943142,Missing
CL0047,2025-03-21,19343.862631943142,Paid
CL0047,2025-04-20,19343.862631943142,Paid
CL0047,2025-05-20,19343.862631943142,Paid
CL0047,2025-06-19,19343.862631943142,Missing
CL0047,2025-07-19,19343.862631943142,Paid
CL0047,2025-08-18,19343.862631943142,Paid
CL0047,2025-09-17,19343.862631943142,Paid
CL0047,2025-10-17,19343.862631943142,Missing
CL0047,2025-11-16,19343.862631943142,Paid
CL0048,2023-01-01,33165.11193966541,Paid
CL0048,2023-01-31,33165.11193966541,Paid
CL0048,2023-03-02,33165.11193966541,Paid
CL0048,2023-04-01,33165.11193966541,Paid
CL0048,2023-05-01,33165.11193966541,Paid
CL0048,2023-05-31,33165.11193966541,Paid
CL0048,2023-06-30,33165.11193966541,Paid
CL0048,2023-07-30,33165.11193966541,Paid
CL0048,2023-08-29,33165.11193966541,Paid
CL0048,2023-09-28,33165.11193966541,Paid
CL0048,2023-10-28,33165.11193966541,Paid
CL0048,2023-11-27,33165.11193966541,Missing
CL0048,2023-12-27,33165.11193966541,Missing
CL0048,2024-01-26,33165.11193966541,Paid
CL0048,2024-02-25,33165.11193966541,Paid
CL0048,2024-03-26,33165.11193966541,Paid
CL0048,2024-04-25,33165.11193966541,Paid
CL0048,2024-05-25,33165.11193966541,Paid
CL0048,2024-06-24,33165.11193966541,Missing
CL0048,2024-07-24,33165.11193966541,Paid
CL0048,2024-08-23,33165.11193966541,Paid
CL0048,2024-09-22,33165.11193966541,Missing
CL0048,2024-10-22,33165.11193966541,Paid
CL0048,2024-11-21,33165.11193966541,Paid
CL0048,2024-12-21,33165.11193966541,Paid
CL0048,2025-01-20,33165.11193966541,Paid
CL0048,2025-02-19,33165.11193966541,Paid
CL0048,2025-03-21,33165.11193966541,Paid
CL0048,2025-04-20,33165.11193966541,Missing
CL0048,2025-05-20,33165.11193966541,Paid
CL0048,2025-06-19,33165.11193966541,Paid
CL0048,2025-07-19,33165.11193966541,Paid
CL0048,2025-08-18,33165.11193966541,Paid
CL0048,2025-09-17,33165.11193966541,Paid
CL0048,2025-10-17,33165.11193966541,Paid
CL0048,2025-11-16,33165.11193966541,Missing
CL0049,2023-01-01,44868.99867062842,Paid
CL0049,2023-01-31,44868.99867062842,Paid
CL0049,2023-03-02,44868.99867062842,Paid
CL0049,2023-04-01,44868.99867062842,Paid
CL0049,2023-05-01,44868.99867062842,Paid
CL0049,2023-05-31,44868.99867062842,Paid
CL0049,2023-06-30,44868.99867062842,Paid
CL0049,2023-07-30,44868.99867062842,Paid
CL0049,2023-08-29,44868.99867062842,Paid
CL0049,2023-09-28,44868.99867062842,Paid
CL0049,2023-10-28,44868.99867062842,Paid
CL0049,2023-11-27,44868.99867062842,Paid
CL0049,2023-12-27,44868.99867062842,Paid
CL0049,2024-01-26,44868.99867062842,Paid
CL0049,2024-02-25,44868.99867062842,Paid
CL0049,2024-03-26,44868.99867062842,Paid
CL0049,2024-04-25,44868.99867062842,Paid
CL0049,2024-05-25,44868.99867062842,Paid
CL0049,2024-06-24,44868.99867062842,Paid
CL0049,2024-07-24,44868.99867062842,Paid
CL0049,2024-08-23,44868.99867062842,Missing
CL0049,2024-09-22,44868.99867062842,Paid
CL0049,2024-10-22,44868.99867062842,Paid
CL0049,2024-11-21,44868.99867062842,Paid
CL0049,2024-12-21,44868.99867062842,Paid
CL0049,2025-01-20,44868.99867062842,Paid
CL0049,2025-02-19,44868.99867062842,Paid
CL0049,2025-03-21,44868.99867062842,Paid
CL0049,2025-04-20,44868.99867062842,Paid
CL0049,2025-05-20,44868.99867062842,Paid
CL0049,2025-06-19,44868.99867062842,Paid
CL0049,2025-07-19,44868.99867062842,Paid
CL0049,2025-08-18,44868.99867062842,Paid
CL0049,2025-09-17,44868.99867062842,Paid
CL0049,2025-10-17,44868.99867062842,Paid
CL0049,2025-11-16,44868.99867062842,Paid
CL0050,2023-01-01,32713.843468203704,Paid
CL0050,2023-01-31,32713.843468203704,Paid
CL0050,2023-03-02,32713.843468203704,Paid
CL0050,2023-04-01,32713.843468203704,Paid
CL0050,2023-05-01,32713.843468203704,Paid
CL0050,2023-05-31,32713.843468203704,Paid
CL0050,2023-06-30,32713.843468203704,Paid
CL0050,2023-07-30,32713.843468203704,Paid
CL0050,2023-08-29,32713.843468203704,Paid
CL0050,2023-09-28,32713.843468203704,Paid
CL0050,2023-10-28,32713.843468203704,Paid
CL0050,2023-11-27,32713.843468203704,Paid
CL0050,2023-12-27,32713.843468203704,Paid
CL0050,2024-01-26,32713.843468203704,Paid
CL0050,2024-02-25,32713.843468203704,Paid
CL0050,2024-03-26,32713.843468203704,Missing
CL0050,2024-04-25,32713.843468203704,Paid
CL0050,2024-05-25,32713.843468203704,Paid
CL0050,2024-06-24,32713.843468203704,Paid
CL0050,2024-07-24,32713.843468203704,Paid
CL0050,2024-08-23,32713.843468203704,Paid
CL0050,2024-09-22,32713.843468203704,Paid
CL0050,2024-10-22,32713.843468203704,Paid
CL0050,2024-11-21,32713.843468203704,Paid
CL0050,2024-12-21,32713.843468203704,Paid
CL0050,2025-01-20,32713.843468203704,Paid
CL0050,2025-02-19,32713.843468203704,Paid
CL0050,2025-03-21,32713.843468203704,Paid
CL0050,2025-04-20,32713.843468203704,Paid
CL0050,2025-05-20,32713.843468203704,Paid
CL0050,2025-06-19,32713.843468203704,Paid
CL0050,2025-07-19,32713.843468203704,Paid
CL0050,2025-08-18,32713.843468203704,Missing
CL0050,2025-09-17,32713.843468203704,Paid
CL0050,2025-10-17,32713.843468203704,Paid
CL0050,2025-11-16,32713.843468203704,Paid
CL0051,2023-01-01,15483.17636391352,Missing
CL0051,2023-01-31,15483.17636391352,Paid
CL0051,2023-03-02,15483.17636391352,Paid
CL0051,2023-04-01,15483.17636391352,Paid
CL0051,2023-05-01,15483.17636391352,Paid
CL0051,2023-05-31,15483.17636391352,Missing
CL0051,2023-06-30,15483.17636391352,Paid
CL0051,2023-07-30,15483.17636391352,Paid
CL0051,2023-08-29,15483.17636391352,Paid
CL0051,2023-09-28,15483.17636391352,Paid
CL0051,2023-10-28,15483.17636391352,Paid
CL0051,2023-11-27,15483.17636391352,Paid
CL0051,2023-12-27,15483.17636391352,Missing
CL0051,2024-01-26,15483.17636391352,Paid
CL0051,2024-02-25,15483.17636391352,Paid
CL0051,2024-03-26,15483.17636391352,Paid
CL0051,2024-04-25,15483.17636391352,Paid
CL0051,2024-05-25,15483.17636391352,Paid
CL0051,2024-06-24,15483.17636391352,Paid
CL0051,2024-07-24,15483.17636391352,Paid
CL0051,2024-08-23,15483.17636391352,Paid
CL0051,2024-09-22,15483.17636391352,Paid
CL0051,2024-10-22,15483.17636391352,Paid
CL0051,2024-11-21,15483.17636391352,Paid
CL0051,2024-12-21,15483.17636391352,Paid
CL0051,2025-01-20,15483.17636391352,Paid
CL0051,2025-02-19,15483.17636391352,Paid
CL0051,2025-03-21,15483.17636391352,Paid
CL0051,2025-04-20,15483.17636391352,Paid
CL0051,2025-05-20,15483.17636391352,Paid
CL0051,2025-06-19,15483.17636391352,Paid
CL0051,2025-07-19,15483.17636391352,Missing
CL0051,2025-08-18,15483.17636391352,Missing
CL0051,2025-09-17,15483.17636391352,Paid
CL0051,2025-10-17,15483.17636391352,Paid
CL0051,2025-11-16,15483.17636391352,Paid
CL0052,2023-01-01,6098.035170044211,Paid
CL0052,2023-01-31,6098.035170044211,Paid
CL0052,2023-03-02,6098.035170044211,Paid
CL0052,2023-04-01,6098.035170044211,Missing
CL0052,2023-05-01,6098.035170044211,Paid
CL0052,2023-05-31,6098.035170044211,Paid
CL0052,2023-06-30,6098.035170044211,Paid
CL0052,2023-07-30,6098.035170044211,Paid
CL0052,2023-08-29,6098.035170044211,Missing
CL0052,2023-09-28,6098.035170044211,Paid
CL0052,2023-10-28,6098.035170044211,Paid
CL0052,2023-11-27,6098.035170044211,Paid
CL0052,2023-12-27,6098.035170044211,Paid
CL0052,2024-01-26,6098.035170044211,Paid
CL0052,2024-02-25,6098.035170044211,Paid
CL0052,2024-03-26,6098.035170044211,Paid
CL0052,2024-04-25,6098.035170044211,Paid
CL0052,2024-05-25,6098.035170044211,Paid
CL0052,2024-06-24,6098.035170044211,Paid
CL0052,2024-07-24,6098.035170044211,Paid
CL0052,2024-08-23,6098.035170044211,Missing
CL0052,2024-09-22,6098.035170044211,Paid
CL0052,2024-10-22,6098.035170044211,Paid
CL0052,2024-11-21,6098.035170044211,Paid
CL0052,2024-12-21,6098.035170044211,Paid
CL0052,2025-01-20,6098.035170044211,Paid
CL0052,2025-02-19,6098.035170044211,Paid
CL0052,2025-03-21,6098.035170044211,Paid
CL0052,2025-04-20,6098.035170044211,Paid
CL0052,2025-05-20,6098.035170044211,Paid
CL0052,2025-06-19,6098.035170044211,Paid
CL0052,2025-07-19,6098.035170044211,Paid
CL0052,2025-08-18,6098.035170044211,Paid
CL0052,2025-09-17,6098.035170044211,Paid
CL0052,2025-10-17,6098.035170044211,Paid
CL0052,2025-11-16,6098.035170044211,Paid
CL0053,2023-01-01,44154.44932554184,Paid
CL0053,2023-01-31,44154.44932554184,Paid
CL0053,2023-03-02,44154.44932554184,Paid
CL0053,2023-04-01,44154.44932554184,Paid
CL0053,2023-05-01,44154.44932554184,Paid
CL0053,2023-05-31,44154.44932554184,Paid
CL0053,2023-06-30,44154.44932554184,Paid
CL0053,2023-07-30,44154.44932554184,Paid
CL0053,2023-08-29,44154.44932554184,Paid
CL0053,2023-09-28,44154.44932554184,Paid
CL0053,2023-10-28,44154.44932554184,Paid
CL0053,2023-11-27,44154.44932554184,Paid
CL0053,2023-12-27,44154.44932554184,Paid
CL0053,2024-01-26,44154.44932554184,Paid
CL0053,2024-02-25,44154.44932554184,Paid
CL0053,2024-03-26,44154.44932554184,Paid
CL0053,2024-04-25,44154.44932554184,Paid
CL0053,2024-05-25,44154.44932554184,Paid
CL0053,2024-06-24,44154.44932554184,Paid
CL0053,2024-07-24,44154.44932554184,Paid
CL0053,2024-08-23,44154.44932554184,Paid
CL0053,2024-09-22,44154.44932554184,Paid
CL0053,2024-10-22,44154.44932554184,Paid
CL0053,2024-11-21,44154.44932554184,Paid
CL0053,2024-12-21,44154.44932554184,Paid
CL0053,2025-01-20,44154.44932554184,Paid
CL0053,2025-02-19,44154.44932554184,Paid
CL0053,2025-03-21,44154.44932554184,Paid
CL0053,2025-04-20,44154.44932554184,Paid
CL0053,2025-05-20,44154.44932554184,Paid
CL0053,2025-06-19,44154.44932554184,Paid
CL0053,2025-07-19,44154.44932554184,Paid
CL0053,2025-08-18,44154.44932554184,Missing
CL0053,2025-09-17,44154.44932554184,Paid
CL0053,2025-10-17,44154.44932554184,Missing
CL0053,2025-11-16,44154.44932554184,Paid
CL0054,2023-01-01,5957.123488267422,Paid
CL0054,2023-01-31,5957.123488267422,Paid
CL0054,2023-03-02,5957.123488267422,Paid
CL0054,2023-04-01,5957.123488267422,Paid
CL0054,2023-05-01,5957.123488267422,Paid
CL0054,2023-05-31,5957.123488267422,Paid
CL0054,2023-06-30,5957.123488267422,Paid
CL0054,2023-07-30,5957.123488267422,Paid
CL0054,2023-08-29,5957.123488267422,Paid
CL0054,2023-09-28,5957.123488267422,Paid
CL0054,2023-10-28,5957.123488267422,Paid
